url,type,label,url_length,domain_length,path_length,num_dots,num_slashes,num_digits,num_special_chars,num_subdomains,has_https,has_ip,has_at_symbol,has_double_slash,query_length,num_query_params
http://depositphotos.com/login.html?url=%2F52330913%2Fstock-video-background-colorful-street-decorationmadrid.html,benign,0,114,17,11,3,3,10,4,0,0,0,0,0,78,1
http://www.harley-davidson-dijon.com/index.html,defacement,1,47,29,11,3,3,0,0,1,0,0,0,0,0,0
https://docs.google.com/a/nebo.edu/spreadsheet/viewform?formkey=dGgzbnZ0NFNuYlV4cndyVHlQdEw4eXc6MQ,phishing,2,98,15,32,3,6,4,2,1,1,0,0,0,42,1
http://www.eu-id3.com/identify-customer=Ip5kD6mQcP9eY0goxz7yG2Zn08BpFyu4jQ9F2y9WTsF89uOiCKuSCaVHHpjNvkTupYmRuIml86DxegV6B41etX3OsqtVR6sKGiNl/,phishing,2,141,14,120,2,4,22,1,1,0,0,0,0,0,0
icloud-shouhou.com,phishing,2,18,18,0,1,0,0,0,0,0,0,0,0,0,0
http://www.fociclips-bewertung.de/index.php?option=com_content&view=article&id=3&Itemid=2,defacement,1,89,26,10,3,3,2,9,1,0,0,0,0,45,4
daymix.com/Walt-Disney-Studios-(Burbank)/,benign,0,41,10,31,1,2,0,0,0,0,0,0,0,0,0
canadiansleepsociety.ca/,benign,0,24,23,1,1,1,0,0,0,0,0,0,0,0,0
fortunecity.com/tinpan/parton/2/mylai1.html,benign,0,43,15,28,2,4,2,0,0,0,0,0,0,0,0
http://www.vittorioguzzo.it/rassegne-stampa-fino-al-01102011/108-sfida-tra-genitori-ma-per-gioco.html,defacement,1,101,20,74,3,4,11,0,1,0,0,0,0,0,0
peterqian.en.made-in-china.com/,benign,0,31,30,1,3,1,0,0,2,0,0,0,0,0,0
securehelprecover568996.000webhostapp.com,phishing,2,41,41,0,2,0,9,0,1,0,0,0,0,0,0
everything.explained.at/contents/list_BRU.htm,benign,0,45,23,22,3,2,0,1,1,0,0,0,0,0,0
floridastate.rivals.com/cviewplayer.asp?Player=420465,benign,0,53,23,16,3,1,6,2,1,0,0,0,0,13,1
commonsensemedia.org/movie-reviews/taking-woodstock,benign,0,51,20,31,1,2,0,0,0,0,0,0,0,0,0
fandango.com/russellhornsby/biography/p303650,benign,0,45,12,33,1,3,6,0,0,0,0,0,0,0,0
http://www.salsven.com/index.php?option=com_content&view=article&id=56:business-alignment&catid=37&Itemid=57,defacement,1,108,15,10,3,3,6,11,1,0,0,0,0,75,5
forums.allaboutjazz.com/archive/index.php/t-14335.html,benign,0,54,23,31,4,3,5,0,1,0,0,0,0,0,0
en.wikipedia.org/wiki/Leonard_Cohen,benign,0,35,16,19,2,2,0,1,1,0,0,0,0,0,0
forums.5series.net/,benign,0,19,18,1,2,1,1,0,1,0,0,0,0,0,0
https://grantland.com/the-triangle/mlb-the-30-as-diamondbacks-pirates-yankees-pitching/,benign,0,87,13,66,1,5,2,0,0,1,0,0,0,0,0
http://techcrunch.com/2015/02/26/we-need-your-disrupt-new-york-battlefield-submissions-right-now/,benign,0,97,14,76,1,7,8,0,0,0,0,0,0,0,0
http://mic.com/articles/116416/the-makers-of-selma-took-a-powerful-step-to-ensure-americans-don-t-forget-their-history,benign,0,118,7,104,1,5,6,0,0,0,0,0,0,0,0
arildheitmann.wordpress.com/,benign,0,28,27,1,2,1,0,0,1,0,0,0,0,0,0
imdb.com/Details?0080242,benign,0,24,8,8,1,1,7,1,0,0,0,0,0,7,1
qpelznewstar.com,phishing,2,16,16,0,1,0,0,0,0,0,0,0,0,0,0
http://wxztjz.com/e/public/onclick?enews=donews&classid=46&id=55,malware,3,64,10,17,1,5,4,6,0,0,0,0,0,29,3
chicagotelevision.com/uncle.htm,benign,0,31,21,10,2,1,0,0,0,0,0,0,0,0,0
williammcgill.com/,benign,0,18,17,1,1,1,0,0,0,0,0,0,0,0,0
legis.nd.gov/,benign,0,13,12,1,2,1,0,0,1,0,0,0,0,0,0
http://www.magicmarcproductions.com/photos/blood-on-the-tracks-live-2012.html,defacement,1,77,28,42,3,4,4,0,1,0,0,0,0,0,0
jerseyal.com/GBP/2011/01/11/game-changers-film-study-of-the-top-3-plays-of-packers-eagles-playoff-game/,benign,0,103,12,91,1,6,9,0,0,0,0,0,0,0,0
quotes.yourdictionary.com/oppressed,benign,0,35,25,10,2,1,0,0,1,0,0,0,0,0,0
youtube.com/watch?v=rHmisHpuVyQ,benign,0,31,11,6,1,1,0,2,0,0,0,0,0,13,1
home.earthlink.net/~hobhead/brianjonesonlinestore.htm,benign,0,53,18,35,3,2,0,1,1,0,0,0,0,0,0
freedurabrpat.blog131.fc2.com/,benign,0,30,29,1,3,1,4,0,2,0,0,0,0,0,0
metal-rules.com/metalnews/2011/11/07/heavy-mtl-heavy-t-o-dates-announced/,benign,0,73,15,58,1,6,8,0,0,0,0,0,0,0,0
gameinformer.com/b/news/archive/2011/08/24/disney-making-animated-film-based-on-fake-video-game.aspx,benign,0,100,16,84,2,7,8,0,0,0,0,0,0,0,0
ocpm.edu/?page=home-links,benign,0,25,8,1,1,1,0,2,0,0,0,0,0,15,1
en.wikipedia.org/wiki/Phil_Dynan,benign,0,32,16,16,2,2,0,1,1,0,0,0,0,0,0
smaqlounge.blogspot.com/2009/11/souls-of-mischief-montezumas-revenge.html,benign,0,73,23,50,3,3,6,0,1,0,0,0,0,0,0
http://moviepilot.com/posts/2015/05/06/mortal-kombat-x-all-of-jason-voorhees-gruesome-brutalities-fatalities-plus-predator-release-date-2912447,benign,0,143,14,122,1,7,15,0,0,0,0,0,0,0,0
arch.mcgill.ca/prof/mellin/arch671/winter2001/marcan/drm/html/littleburgundy.htm,benign,0,80,14,66,3,8,7,0,1,0,0,0,0,0,0
http://www.versverwerktegroenten.nl/health-pros/thema-diabetes.html,defacement,1,67,28,32,3,4,0,0,1,0,0,0,0,0,0
http://eu-chinadebtsolutions.com/index.php/en/disclaimer?tmpl=component&print=1&page=,defacement,1,85,25,24,2,5,1,6,0,0,0,0,0,28,3
http://www.lalandao.com/index.php?option=com_content&view=article&id=51&Itemid=18,defacement,1,81,16,10,3,3,4,9,1,0,0,0,0,47,4
usgennet.org/usa/va/county/smyth/q1999.htm,benign,0,42,12,30,2,5,4,0,0,0,0,0,0,0,0
gamemalamall.com,phishing,2,16,16,0,1,0,0,0,0,0,0,0,0,0,0
spokeo.com/Ben+Chapman,benign,0,22,10,12,1,1,0,0,0,0,0,0,0,0,0
metrolyrics.com/gadjits-lyrics.html,benign,0,35,15,20,2,1,0,0,0,0,0,0,0,0,0
barnonesales.com/leads/,benign,0,23,16,7,1,2,0,0,0,0,0,0,0,0,0
mitchellbros.com.au/,benign,0,20,19,1,2,1,0,0,1,0,0,0,0,0,0
marriott.com/hotels/hotel-photos/yulcc-montreal-marriott-chateau-champlain/,benign,0,75,12,63,1,4,0,0,0,0,0,0,0,0,0
hoklife.com/tag/mary-ann-lazarus/,benign,0,33,11,22,1,3,0,0,0,0,0,0,0,0,0
terrellenglish.blogspot.com/,benign,0,28,27,1,2,1,0,0,1,0,0,0,0,0,0
steamcomrnunity.ga,phishing,2,18,18,0,1,0,0,0,0,0,0,0,0,0,0
obit-obits.com/d20070917,benign,0,24,14,10,1,1,8,0,0,0,0,0,0,0,0
japanpublic.com/,benign,0,16,15,1,1,1,0,0,0,0,0,0,0,0,0
youtube.com/watch?v=Wu7MXhEAhYQ,benign,0,31,11,6,1,1,1,2,0,0,0,0,0,13,1
fgagnon.com/vadnais/eng/tree/dat75.htm,benign,0,38,11,27,2,4,2,0,0,0,0,0,0,0,0
mp3raid.com/music/flipsyde_happy_birthday.html,benign,0,46,11,35,2,2,1,2,0,0,0,0,0,0,0
answers.yahoo.com/question/index?qid=20071224093415AAVr55s,benign,0,58,17,15,2,2,16,2,1,0,0,0,0,25,1
thestranger.com/seattle/kemper-freemans-road-rage/Content?oid=10480022,benign,0,70,15,42,1,3,8,2,0,0,0,0,0,12,1
http://www.raw-tempel.de/werkstaetten.html,defacement,1,42,17,18,3,3,0,0,1,0,0,0,0,0,0
http://www.prosuzdal.ru/suzdal.html,defacement,1,35,16,12,3,3,0,0,1,0,0,0,0,0,0
http://olx.ro/i2/moda-frumusete/incaltaminte-barbati/cizme/moda-frumusete/incaltaminte-barbati/cizme,benign,0,100,6,87,1,9,1,0,0,0,0,0,0,0,0
extralive.tv/,benign,0,13,12,1,1,1,0,0,0,0,0,0,0,0,0
excaliburfilms.com/pornlist/starpgs/Mai_Lin.htm,benign,0,47,18,29,2,3,0,1,0,0,0,0,0,0,0
forbes.com/2011/04/11/americas-richest-counties-business-washington.html,benign,0,72,10,62,2,4,8,0,0,0,0,0,0,0,0
espn.go.com/blog/new-york/knicks/post/_/id/5111/jerome-jordan-the-next-antonio-davis,benign,0,84,11,73,2,8,4,1,1,0,0,0,0,0,0
barco.com/en/reference/3641,benign,0,27,9,18,1,3,4,0,0,0,0,0,0,0,0
biodiversitylibrary.org/browse/authors/M,benign,0,40,23,17,1,3,0,0,0,0,0,0,0,0,0
sosiran.org/,benign,0,12,11,1,1,1,0,0,0,0,0,0,0,0,0
myczechrepublic.com/shopping/czech_movies.html,benign,0,46,19,27,2,2,0,1,0,0,0,0,0,0,0
tophockeycards.com/liste.asp?sport=HOCKEY&annee=1998-99&marque=UPPER%20DECK%20CHOICE&set=STARQUEST%20BLUE%20/%20RED,benign,0,115,18,10,2,2,16,13,0,0,0,0,0,86,4
http://kizombafestival.pl/index.php?option=com_content&view=category&layout=blog&id=44&Itemid=83&lang=en,defacement,1,104,18,10,2,3,4,13,0,0,0,0,0,68,6
linkedin.com/pub/dir/marion/dewar,benign,0,33,12,21,1,4,0,0,0,0,0,0,0,0,0
axcis.co.uk/schools-directory/Bishopmill-Primary-School/19017,benign,0,61,11,50,2,3,5,0,1,0,0,0,0,0,0
geni.com/people/Marin-Boucher/6000000005948363015,benign,0,49,8,41,1,3,19,0,0,0,0,0,0,0,0
http://urbanplay.com.au/play-equipment/sonarc-sound-sculptures.html,defacement,1,67,16,44,3,4,0,0,1,0,0,0,0,0,0
http://torcache.net/torrent/4F940E56ECB77DD1EBF6803DEBB46603F7F777D1.torrent?title=[kickass.to]game.of.thrones.2015.s05e02.hdtv.1080p.nl.subs.sam.tbs,benign,0,149,12,57,13,4,35,2,0,0,0,0,0,72,1
apps.carleton.edu/athletics/news_room/?story_id=646692,benign,0,54,17,21,2,3,6,4,1,0,0,0,0,15,1
paulinaayala.ndp.ca/,benign,0,20,19,1,2,1,0,0,1,0,0,0,0,0,0
en.wikipedia.org/wiki/Unity_Church,benign,0,34,16,18,2,2,0,1,1,0,0,0,0,0,0
everything.explained.at/contents/list_WAR.htm,benign,0,45,23,22,3,2,0,1,1,0,0,0,0,0,0
transparent.com/learn-russian/overview.html,benign,0,43,15,28,2,2,0,0,0,0,0,0,0,0,0
uk.answers.yahoo.com/question/index?qid=20060927141004AA9UUC0,benign,0,61,20,15,3,2,16,2,2,0,0,0,0,25,1
uwbadgers.com/sports/m-baskbl/mtt/ryan_bo00.html,benign,0,48,13,35,2,4,2,1,0,0,0,0,0,0,0
sanfrancisco.fbi.gov/,benign,0,21,20,1,2,1,0,0,1,0,0,0,0,0,0
randomhouse.com/book/159952/the-cruelest-miles-by-gay-salisbury-and-laney-salisbury,benign,0,83,15,68,1,3,6,0,0,0,0,0,0,0,0
http://www.vilagnomad.com/wp-content/plugins/cforms146/styling/cforms2012.css,malware,3,77,18,52,3,7,7,0,1,0,0,0,0,0,0
tch-qu.bookdirect.com/,benign,0,22,21,1,2,1,0,0,1,0,0,0,0,0,0
http://niedoba-assoc.com/index.php?option=com_content&view=article&id=104&Itemid=163,defacement,1,84,17,10,2,3,6,9,0,0,0,0,0,49,4
iphotoscrap.com/search.php?q=Yakima+Canutt,benign,0,42,15,11,2,1,0,2,0,0,0,0,0,15,1
headscan.virb.com/,benign,0,18,17,1,2,1,0,0,1,0,0,0,0,0,0
upcomingmobilephones.com/samsung/samsung-star-s5230-unlocked-phonefull-touch-screen-quad-band-gsm-bluetooth-3-2-mp-camera-voice-record-mp3-mp4-speaker-phone-u-s-version-with-1-year-warranty-black/,benign,0,196,24,172,1,3,9,0,0,0,0,0,0,0,0
http://www.limburgeraltstadt.de/index.html?option=com_content&view=category&layout=blog&id=39&Itemid=54&fontstyle=f-larger,defacement,1,122,24,11,3,3,4,13,1,0,0,0,0,79,6
tickets.latimes.com/tickets/oakland-east-bay-symphony-schedule.aspx,benign,0,67,19,48,3,2,0,0,1,0,0,0,0,0,0
deusex.wikia.com/wiki/Category:Deus_Ex:_Human_Revolution_voice_actors,benign,0,69,16,53,2,2,0,5,1,0,0,0,0,0,0
interstatehomes.net/colony.html,benign,0,31,19,12,2,1,0,0,0,0,0,0,0,0,0
4shared.com/audio/T2eBEtcV/Yume_Tamago.html,benign,0,43,11,32,2,3,2,1,0,0,0,0,0,0,0
usa-people-search.com/Find-Stephanie-Wilson-San-Antonio-TX.aspx,benign,0,63,21,42,2,1,0,0,0,0,0,0,0,0,0
http://earth-sure.com/green-technology/solarcure/16-solarcure-renewable-energy,defacement,1,78,14,57,1,5,2,0,0,0,0,0,0,0,0
http://www.erotik-zimmer.de/index.php?option=com_content&view=article&id=3:poolhaus&catid=3:newsflash&Itemid=55,defacement,1,111,20,10,3,3,4,11,1,0,0,0,0,73,5
doctorbonesandamyshow.blogspot.com/2011/05/honey-naturals-miracle-cure.html,benign,0,75,34,41,3,3,6,0,1,0,0,0,0,0,0
facebook.com/pages/Canadian-Sleep-Society-CSS-Soci%C3%A9t%C3%A9-Canadienne-du-Sommeil-SCS/270541318625,benign,0,102,12,90,1,3,16,4,0,0,0,0,0,0,0
http://adventure-nicaragua.net/es/index.php?option=com_content&view=article&id=111,defacement,1,82,23,13,2,4,3,7,0,0,0,0,0,38,3
sports.yahoo.com/nhl/players/1400,benign,0,33,16,17,2,3,4,0,1,0,0,0,0,0,0
http://deriair.com.au/index.php?page=shop.product_details&product_id=42&flypage=flypage.tpl&pop=0&option=com_virtuemart&Itemid=64,defacement,1,129,14,10,5,3,5,15,1,0,0,0,0,97,6
http://bdnews24.com/economy/2015/05/05/central-bank-continues-dollar-purchase-to-keep-exchange-rates-stable1,benign,0,108,12,89,1,7,11,0,0,0,0,0,0,0,0
swmedicalcenter.org/YoungChampionsStudentAthleteHeartScreenings,benign,0,63,19,44,1,1,0,0,0,0,0,0,0,0,0
babes.myftp.org/naked/Jayne-Heitmeyer.html,benign,0,42,15,27,3,2,0,0,1,0,0,0,0,0,0
npr.org/templates/story/story.php?storyId=112039260,benign,0,51,7,26,2,3,9,2,0,0,0,0,0,17,1
http://www.ets-audio.de/download/viewcategory/10.html,defacement,1,53,16,30,3,5,2,0,1,0,0,0,0,0,0
ariel-rebel.crocogirls.com/,benign,0,27,26,1,2,1,0,0,1,0,0,0,0,0,0
lambiek.net/artists/w/williams_r.htm,benign,0,36,11,25,2,3,0,1,0,0,0,0,0,0,0
http://www.manualdigital.pt/images/smilies/img/?346432456357656745654?/C13l0_,phishing,2,77,20,20,2,7,24,3,1,0,0,0,0,29,1
jacktherapper.no/,benign,0,17,16,1,1,1,0,0,0,0,0,0,0,0,0
butta-bing.com/,benign,0,15,14,1,1,1,0,0,0,0,0,0,0,0,0
prisonplanet.com/articles/december2004/261204shotdown.htm,benign,0,57,16,41,2,3,10,0,0,0,0,0,0,0,0
facebook.com/pages/Arthur-Bryants/103092529730883,benign,0,49,12,37,1,3,15,0,0,0,0,0,0,0,0
winstonretail.com/,benign,0,18,17,1,1,1,0,0,0,0,0,0,0,0,0
http://www.fonatsch.at/index.php/suche.html,defacement,1,43,15,21,4,4,0,0,1,0,0,0,0,0,0
weather.msn.com/region.aspx?wealocations=Pacific+Ocean,benign,0,54,15,12,3,1,0,2,1,0,0,0,0,26,1
facebook.com/people/Joseph-Fedor/1269092463,benign,0,43,12,31,1,3,10,0,0,0,0,0,0,0,0
facebook.com/StrawberryCreek,benign,0,28,12,16,1,1,0,0,0,0,0,0,0,0,0
http://www.musimagen.com/lista_socios.php?pagina=12&letra=,defacement,1,58,17,17,3,3,2,5,1,0,0,0,0,16,2
celebdomain.com/Zelda_Harris.html,benign,0,33,15,18,2,1,0,1,0,0,0,0,0,0,0
movies.amctv.com/person/63202/Michael-Sarrazin/details,benign,0,54,16,38,2,4,5,0,1,0,0,0,0,0,0
thefullwiki.org/Ojinaga,benign,0,23,15,8,1,1,0,0,0,0,0,0,0,0,0
faqs.org/abstracts/Health/Diuretics-pushed-me-over-the-edge-bodybuilder-Paul-Dillett.html,benign,0,89,8,81,2,3,0,0,0,0,0,0,0,0,0
mylife.com/c-837701293,benign,0,22,10,12,1,1,9,0,0,0,0,0,0,0,0
pryorfamily.org/,benign,0,16,15,1,1,1,0,0,0,0,0,0,0,0,0
livingclayco.com/products1.html,benign,0,31,16,15,2,1,1,0,0,0,0,0,0,0,0
spiritus-temporis.com/charles-iv-holy-roman-emperor/,benign,0,52,21,31,1,2,0,0,0,0,0,0,0,0,0
facebook.com/people/Randy-L-Walton/100000933581651,benign,0,50,12,38,1,3,15,0,0,0,0,0,0,0,0
soccercityusa.com/cgi-bin/yabb25/YaBB.pl?num=1280168451/all,benign,0,59,17,23,2,4,12,2,0,0,0,0,0,18,1
thefreedictionary.com/short,benign,0,27,21,6,1,1,0,0,0,0,0,0,0,0,0
http://www.tjmdrilltools.com/request-a-quote.html,defacement,1,49,21,21,3,3,0,0,1,0,0,0,0,0,0
columbiamissourian.com/stories/2011/09/20/three-people-shot-death-kansas-city/,benign,0,78,22,56,1,6,8,0,0,0,0,0,0,0,0
tv.com/people/james-woods/,benign,0,26,6,20,1,3,0,0,0,0,0,0,0,0,0
http://emgn.com/entertainment/how-to-turn-boring-old-junk-you-would-normally-throw-away-into-genius-creations/,benign,0,110,8,95,1,5,0,0,0,0,0,0,0,0,0
tulumba.com/storeitem.asp?ic=VIFR004035,benign,0,39,11,14,2,1,6,2,0,0,0,0,0,13,1
http://depositphotos.com/login.html?url=%2F7888263%2Fstock-photo-interior-of-cafe.html,benign,0,86,17,11,3,3,9,4,0,0,0,0,0,50,1
onlineradiostations.com/radio-stations/usa/indiana/fort-wayne/wjfx-107.9-hot-fm-hip-hop-music/details.html,benign,0,106,23,83,3,6,4,0,0,0,0,0,0,0,0
spoke.com/info/pZTe6kX/PhilVillapiano,benign,0,37,9,28,1,3,1,0,0,0,0,0,0,0,0
churchillareahighschool.com/Churchill_Area_High_School_Yearbook1979_Page02.html,benign,0,79,27,52,2,1,6,5,0,0,0,0,0,0,0
evri.com/person/charles-stetson-0x33218,benign,0,39,8,31,1,2,6,0,0,0,0,0,0,0,0
http://www.kidsfestshellharbour.com.au/index.php?option=com_content&view=category&layout=blog&id=38&Itemid=56,defacement,1,109,31,10,4,3,4,11,2,0,0,0,0,60,5
bravado.de/p6-i0602527172736/sinatra-frank/my-way-40th-anniversary-edition-/index.html,benign,0,86,10,76,2,4,16,0,0,0,0,0,0,0,0
youtube.com/watch?v=xwc4CbI8ZZg,benign,0,31,11,6,1,1,2,2,0,0,0,0,0,13,1
quiz.thefullwiki.org/Mathematician,benign,0,34,20,14,2,1,0,0,1,0,0,0,0,0,0
http://www.skovborg-regnskab.dk/index.php/koncept/interim-management.1,defacement,1,70,24,39,4,5,1,0,1,0,0,0,0,0,0
freebase.com/view/en/frankenstein_1931,benign,0,38,12,26,1,3,4,1,0,0,0,0,0,0,0
http://www.versatilityphoneshop.co.uk/bt-versatility-cards/bt-versatility-digital-line-card-isdn30e.html,defacement,1,104,30,67,4,4,2,0,2,0,0,0,0,0,0
http://www.botoxina.com/index.php?option=com_content&view=article&id=57&Itemid=97&lang=en,defacement,1,89,16,10,3,3,4,11,1,0,0,0,0,55,5
http://www.musictomyearscampaign.org/News/resources-added.html,defacement,1,62,29,26,3,4,0,0,1,0,0,0,0,0,0
findagrave.com/php/famous.php?page=cem&FScemeteryid=1974848,benign,0,59,14,15,2,2,7,4,0,0,0,0,0,29,2
usarugby.org/,benign,0,13,12,1,1,1,0,0,0,0,0,0,0,0,0
gamewallpapers.com/wallpapers.php?titel=Bulletstorm,benign,0,51,18,15,2,1,0,2,0,0,0,0,0,17,1
metacafe.com/watch/cb-bOWCviWyVKvcIWjPbrQZlE1HRYIcwI9x/freight_train_derails_two_cars_catch_fire_in_ill/,benign,0,104,12,92,1,4,2,8,0,0,0,0,0,0,0
people.famouswhy.com/veronique_beliveau/,benign,0,40,20,20,2,2,0,1,1,0,0,0,0,0,0
courtreference.com/Fayette-County-Pennsylvania-Courts.htm,benign,0,57,18,39,2,1,0,0,0,0,0,0,0,0,0
filmconspiracygroup.com/,benign,0,24,23,1,1,1,0,0,0,0,0,0,0,0,0
http://www.kommunalbit.de/index.php?option=com_content&view=category&layout=blog&id=2&Itemid=2,defacement,1,94,18,10,3,3,2,11,1,0,0,0,0,58,5
http://hiroba.dqx.jp.sb.yzicsd.com/account/app/svc/login.html,phishing,2,61,27,27,6,6,0,0,4,0,0,0,0,0,0
http://chambopercussion.com/es/component/user/reset,defacement,1,51,20,24,1,6,0,0,0,0,0,0,0,0,0
yelp.ca/biz/societe-des-alcools-du-nouveau-brunswick-edmundston,benign,0,63,7,56,1,2,0,0,0,0,0,0,0,0,0
http://thecrystalhotel.com/si/id=lollytrap@libero.it,phishing,2,52,19,26,2,4,0,2,0,0,0,1,0,0,0
http://www.allaroundrental.com/index.php?page=shop.product_details&category_id=13&flypage=flypage.pbv.v1.tpl&product_id=68&option=com_virtuemart&Itemid=53,defacement,1,154,23,10,7,3,7,16,1,0,0,0,0,113,6
https://archive.org/search.php?query=mediatype:texts&sort=-publicdate&and[]=subject%3A%22nytimes%22,benign,0,99,11,11,2,3,5,9,0,1,0,0,0,68,3
food.com/recipe/mme-benoits-tourti-re-397976,benign,0,44,8,36,1,2,6,0,0,0,0,0,0,0,0
angieswarsawinn.com/,benign,0,20,19,1,1,1,0,0,0,0,0,0,0,0,0
setlist.fm/setlists/a-silver-mt-zion-6bd69a72.html,benign,0,50,10,40,2,2,5,0,0,0,0,0,0,0,0
sites.google.com/site/sportblognews/watch-wolverhampton-wanderers---queens-park-rangers-live-streaming-17-09-2011,benign,0,113,16,97,2,3,8,0,1,0,0,0,0,0,0
http://appleid.apple.co.uk.cgi-bin.webobjects.myappleid.woa.verify9.id-app7.net/identify-customer=LqsCVpkxzHoTPuErLjU9uIxLs2SOgqoxyh1mLzoE7jo6TgpUBUruxbvRoJw5ZXRBzBcuBDZVPsTrU2woNfQaJDJ89U5FGQ3Dxyqa/,phishing,2,199,72,120,10,4,13,1,9,0,0,0,0,0,0
ca.linkedin.com/pub/steven-bednarski/19/ba/788,benign,0,46,15,31,2,5,5,0,1,0,0,0,0,0,0
markosweb.com/www/communauto.com/,benign,0,33,13,20,2,3,0,0,0,0,0,0,0,0,0
worthpoint.com/worthopedia/mousketeer-cubby-obrien-signed-drumsticks,benign,0,68,14,54,1,2,0,0,0,0,0,0,0,0,0
crcinfo.ca/index.php?option=com_sobi2&sobi2Task=sobi2Details&catid=95&sobi2Id=26&Itemid=82&lang=en,benign,0,98,10,10,2,1,10,13,0,0,0,0,0,77,6
http://www.creuzadema.net/4-febbraio-1991-rosanna-benzi,defacement,1,55,18,30,2,3,5,0,1,0,0,0,0,0,0
chase-com-banking1.website,phishing,2,26,26,0,1,0,1,0,0,0,0,0,0,0,0
http://www.vitalsil.pt/index.php?Itemid=8&option=com_zoo&view=item&category_id=17&item_id=176,defacement,1,93,15,10,3,3,6,13,1,0,0,0,0,60,5
http://www.mbdalmezun.com/fotograflar/category/60-mezunlar-arasi-hali-saha.htm,defacement,1,78,18,53,3,5,2,0,1,0,0,0,0,0,0
http://9779.info/%E5%84%BF%E7%AB%A5%E7%AB%8B%E4%BD%93%E5%8D%A1%E8%B4%B4%E7%94%BB/,malware,3,81,9,65,1,4,23,21,0,0,0,0,0,0,0
celebrities.adoption.com/famous/alfre-woodard.html,benign,0,50,24,26,3,2,0,0,1,0,0,0,0,0,0
macleans.ca/photos/electionday08/index.html,benign,0,43,11,32,2,3,2,0,0,0,0,0,0,0,0
imperialpalace.com/EventsCalendar.do?locationCode=ILV,benign,0,53,18,18,2,1,0,2,0,0,0,0,0,16,1
waymarking.com/waymarks/WM7VR6_Fort_Necessity_National_Battlefield_Uniontown_PA,benign,0,79,14,65,1,2,2,6,0,0,0,0,0,0,0
patrickmcmullan.com/site/search.aspx?t=person&s=Garrett+Backstrom,benign,0,65,19,17,2,2,0,4,0,0,0,0,0,28,2
http://www.kidsfestshellharbour.com.au/index.php?view=article&catid=49:kidsfest-shellharbour-2012-program&id=113:day3-tue-a&tmpl=component&print=1&layout=default&page=&option=com_content&Itemid=75,defacement,1,196,31,10,4,3,13,19,2,0,0,0,0,147,9
http://pastehtml.com/view/bqsoktmy1.html,phishing,2,40,13,20,2,4,1,0,0,0,0,0,0,0,0
collider.com/casa-de-mi-padre-release-date/124198/,benign,0,50,12,38,1,3,6,0,0,0,0,0,0,0,0
http://www.mariettachurchofgod.com/index.php?65481c1x3,defacement,1,54,27,10,3,3,7,1,1,0,0,0,0,9,1
http://jamminkidsweston.com/our-blog/tags/Music-summer-camps/index.html,defacement,1,71,20,44,2,6,0,0,0,0,0,0,0,0,0
en.wikipedia.org/wiki/CCM_(cycle),benign,0,33,16,17,2,2,0,1,1,0,0,0,0,0,0
http://www.thomasopen.nl/index.php/afspraken/vacatures,defacement,1,54,17,30,3,5,0,0,1,0,0,0,0,0,0
http://www.academiedumeuble.ca/index.html,defacement,1,41,23,11,3,3,0,0,1,0,0,0,0,0,0
http://www.karafarin1964.com/index.php?option=com_content&view=article&id=10&Itemid=23,defacement,1,86,21,10,3,3,8,9,1,0,0,0,0,47,4
gogoyoko.com/,benign,0,13,12,1,1,1,0,0,0,0,0,0,0,0,0
standrewsv.org/,benign,0,15,14,1,1,1,0,0,0,0,0,0,0,0,0
ohschicago.org/TSD/Indexes/Organs/W-OrgansBuilders.html,benign,0,55,14,41,2,4,0,0,0,0,0,0,0,0,0
http://serverfault.com/questions/328484/mmc-crashes-on-server-2008-r2-when-checking-install-dns-server-box,benign,0,106,15,84,1,5,11,0,0,0,0,0,0,0,0
eurekatroop322.com/,benign,0,19,18,1,1,1,3,0,0,0,0,0,0,0,0
yellowpages.ca/bus/Quebec/montreal/st-mary-s-hospital-center/7317360.html,benign,0,73,14,59,2,5,7,0,0,0,0,0,0,0,0
http://missionpartner.dk/index.php?option=com_content&view=article&id=88:would-you-please-help-with-electric-bill&catid=1:latest-news&Itemid=18,defacement,1,143,17,10,2,3,5,11,0,0,0,0,0,108,5
corporate.hallmark.com/Company/Hallmarks-Major-Subsidiaries,benign,0,59,22,37,2,2,0,0,1,0,0,0,0,0,0
http://www.eca.edu.au/abouteca/our-location/compliance,defacement,1,54,14,33,3,5,0,0,2,0,0,0,0,0,0
download-so-you-think-you-can-dance.edogo.com/,benign,0,46,45,1,2,1,0,0,1,0,0,0,0,0,0
katesaysstuff.com/,benign,0,18,17,1,1,1,0,0,0,0,0,0,0,0,0
highstreethill.org/,benign,0,19,18,1,1,1,0,0,0,0,0,0,0,0,0
guilletcinqmarsfamily.homestead.com/EmmaLemay.html,benign,0,50,35,15,3,1,0,0,1,0,0,0,0,0,0
articles.orlandosentinel.com/1988-05-29/news/0040280253_1_christopher-daniel-baker,benign,0,82,28,54,2,3,19,2,1,0,0,0,0,0,0
genealogytrails.com/mich/schoolcraft/deaths1896.html,benign,0,52,19,33,2,3,4,0,0,0,0,0,0,0,0
rivals.yahoo.com/ncaa/basketball/players/82038,benign,0,46,16,30,2,4,5,0,1,0,0,0,0,0,0
